CAP;RS_Recapitista;RS_Lotto;RS_Plico;RS_Foglio;RS_20;RS_dem;RS_21_50;RS_51_100;RS_101_250;RS_251_350;RS_351_1000 ;RS_1001_2000;AR_Recapitista;AR_Lotto;AR_Plico;AR_Foglio;AR_20;AR_dem;AR_21_50;AR_51_100;AR_101_250;AR_251_350;AR_351_1000;AR_1001_2000;890_Recapitista;890_Lotto;890_Plico;890_Foglio;890_20;890_dem;890_21_50;890_51_100;890_101_250;890_251_350;890_351_1000;890_1001_2000
17046;Poste ;21;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;26;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;FSU;99;0,27;0,03;8,82;0,19;9,76;9,76;10,58;10,58;11,65;11,65
17047;Poste ;21;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;26;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;FSU;99;0,27;0,03;8,82;0,19;9,76;9,76;10,58;10,58;11,65;11,65
17048;Poste ;21;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;26;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;FSU;99;0,27;0,03;8,82;0,19;9,76;9,76;10,58;10,58;11,65;11,65
17051;Poste ;21;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;26;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;FSU;99;0,27;0,03;8,82;0,19;9,76;9,76;10,58;10,58;11,65;11,65
17052;Poste ;21;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;26;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;FSU;99;0,27;0,03;8,82;0,19;9,76;9,76;10,58;10,58;11,65;11,65
17053;Poste ;21;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;26;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;FSU;99;0,27;0,03;8,82;0,19;9,76;9,76;10,58;10,58;11,65;11,65
17054;Poste ;21;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;26;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;FSU;99;0,27;0,03;8,82;0,19;9,76;9,76;10,58;10,58;11,65;11,65
17055;Poste ;21;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;26;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;FSU;99;0,27;0,03;8,82;0,19;9,76;9,76;10,58;10,58;11,65;11,65
17056;Poste ;21;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;26;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;FSU;99;0,27;0,03;8,82;0,19;9,76;9,76;10,58;10,58;11,65;11,65
17057;Poste ;21;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;26;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;FSU;99;0,27;0,03;8,82;0,19;9,76;9,76;10,58;10,58;11,65;11,65
17058;Poste ;21;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;26;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;FSU;99;0,27;0,03;8,82;0,19;9,76;9,76;10,58;10,58;11,65;11,65
17100;Poste ;21;0,09;0,03;2,13;0,02;2,58;2,92;3,31;3,65;4,30;5,12;Poste ;26;0,27;0,03;3,20;0,07;3,65;3,99;4,38;4,72;5,37;6,19;RTI Sailpost-Snem;8;0,27;0,03;7,50;0,15;8,30;8,30;9,00;9,00;9,91;9,91
18010;Poste ;21;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;26;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;FSU;99;0,27;0,03;8,82;0,19;9,76;9,76;10,58;10,58;11,65;11,65
18011;Poste ;21;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;26;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;FSU;99;0,27;0,03;8,82;0,19;9,76;9,76;10,58;10,58;11,65;11,65
18012;Poste ;21;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;26;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;RTI Sailpost-Snem;8;0,27;0,03;7,50;0,15;8,30;8,30;9,00;9,00;9,91;9,91
18013;Poste ;21;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;26;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;FSU;99;0,27;0,03;8,82;0,19;9,76;9,76;10,58;10,58;11,65;11,65
18014;Poste ;21;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;26;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;RTI Sailpost-Snem;8;0,27;0,03;7,50;0,15;8,30;8,30;9,00;9,00;9,91;9,91
18015;Poste ;21;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;26;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;FSU;99;0,27;0,03;8,82;0,19;9,76;9,76;10,58;10,58;11,65;11,65
18016;Poste ;21;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;26;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;FSU;99;0,27;0,03;8,82;0,19;9,76;9,76;10,58;10,58;11,65;11,65
18017;Poste ;21;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;26;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;FSU;99;0,27;0,03;8,82;0,19;9,76;9,76;10,58;10,58;11,65;11,65
18018;Poste ;21;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;26;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;FSU;99;0,27;0,03;8,82;0,19;9,76;9,76;10,58;10,58;11,65;11,65
18019;Poste ;21;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;26;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;RTI Sailpost-Snem;8;0,27;0,03;7,50;0,15;8,30;8,30;9,00;9,00;9,91;9,91
18020;Poste ;21;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;26;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;FSU;99;0,27;0,03;8,82;0,19;9,76;9,76;10,58;10,58;11,65;11,65
18021;Poste ;21;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;26;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;FSU;99;0,27;0,03;8,82;0,19;9,76;9,76;10,58;10,58;11,65;11,65
18022;Poste ;21;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;26;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;FSU;99;0,27;0,03;8,82;0,19;9,76;9,76;10,58;10,58;11,65;11,65
18023;Poste ;21;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;26;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;FSU;99;0,27;0,03;8,82;0,19;9,76;9,76;10,58;10,58;11,65;11,65
18024;Poste ;21;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;26;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;FSU;99;0,27;0,03;8,82;0,19;9,76;9,76;10,58;10,58;11,65;11,65
18025;Poste ;21;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;26;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;Poste ;1;0,27;0,03;7,22;0,13;8,72;8,72;9,43;9,43;10,36;10,36
18026;Poste ;21;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;26;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;FSU;99;0,27;0,03;8,82;0,19;9,76;9,76;10,58;10,58;11,65;11,65
18027;Poste ;21;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;26;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;FSU;99;0,27;0,03;8,82;0,19;9,76;9,76;10,58;10,58;11,65;11,65
18028;Poste ;21;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;26;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;FSU;99;0,27;0,03;8,82;0,19;9,76;9,76;10,58;10,58;11,65;11,65
18030;Poste ;21;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;26;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;RTI Sailpost-Snem;8;0,27;0,03;7,50;0,15;8,30;8,30;9,00;9,00;9,91;9,91
18031;Poste ;21;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;26;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;FSU;99;0,27;0,03;8,82;0,19;9,76;9,76;10,58;10,58;11,65;11,65
18032;Poste ;21;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;26;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;RTI Sailpost-Snem;8;0,27;0,03;7,50;0,15;8,30;8,30;9,00;9,00;9,91;9,91
18033;Poste ;21;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;26;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;RTI Sailpost-Snem;8;0,27;0,03;7,50;0,15;8,30;8,30;9,00;9,00;9,91;9,91
18034;Poste ;21;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;26;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;FSU;99;0,27;0,03;8,82;0,19;9,76;9,76;10,58;10,58;11,65;11,65
18035;Poste ;21;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;26;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;RTI Sailpost-Snem;8;0,27;0,03;7,50;0,15;8,30;8,30;9,00;9,00;9,91;9,91
18036;Poste ;21;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;26;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;RTI Sailpost-Snem;8;0,27;0,03;7,50;0,15;8,30;8,30;9,00;9,00;9,91;9,91
18037;Poste ;21;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;26;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;RTI Sailpost-Snem;8;0,27;0,03;7,50;0,15;8,30;8,30;9,00;9,00;9,91;9,91
18038;Poste ;21;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;26;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;RTI Sailpost-Snem;8;0,27;0,03;7,50;0,15;8,30;8,30;9,00;9,00;9,91;9,91
18039;Poste ;21;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;26;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;RTI Sailpost-Snem;8;0,27;0,03;7,50;0,15;8,30;8,30;9,00;9,00;9,91;9,91
18100;Poste ;21;0,09;0,03;2,13;0,02;2,58;2,92;3,31;3,65;4,30;5,12;Poste ;26;0,27;0,03;3,20;0,07;3,65;3,99;4,38;4,72;5,37;6,19;FSU;99;0,27;0,03;8,82;0,19;9,76;9,76;10,58;10,58;11,65;11,65
19010;Poste ;21;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;26;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;FSU;99;0,27;0,03;8,82;0,19;9,76;9,76;10,58;10,58;11,65;11,65
19011;Poste ;21;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;26;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;FSU;99;0,27;0,03;8,82;0,19;9,76;9,76;10,58;10,58;11,65;11,65
19012;Poste ;21;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;26;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;FSU;99;0,27;0,03;8,82;0,19;9,76;9,76;10,58;10,58;11,65;11,65
19013;Poste ;21;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;26;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;FSU;99;0,27;0,03;8,82;0,19;9,76;9,76;10,58;10,58;11,65;11,65
19014;Poste ;21;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;26;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;FSU;99;0,27;0,03;8,82;0,19;9,76;9,76;10,58;10,58;11,65;11,65
19015;Poste ;21;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;26;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;FSU;99;0,27;0,03;8,82;0,19;9,76;9,76;10,58;10,58;11,65;11,65
19016;Poste ;21;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;26;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;FSU;99;0,27;0,03;8,82;0,19;9,76;9,76;10,58;10,58;11,65;11,65
19017;Poste ;21;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;26;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;FSU;99;0,27;0,03;8,82;0,19;9,76;9,76;10,58;10,58;11,65;11,65
19018;Poste ;21;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;26;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;FSU;99;0,27;0,03;8,82;0,19;9,76;9,76;10,58;10,58;11,65;11,65
19020;Poste ;21;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;26;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;FSU;99;0,27;0,03;8,82;0,19;9,76;9,76;10,58;10,58;11,65;11,65
19021;Poste ;21;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;26;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;RTI Sailpost-Snem;8;0,27;0,03;7,50;0,15;8,30;8,30;9,00;9,00;9,91;9,91
19025;Poste ;21;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;26;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;FSU;99;0,27;0,03;8,82;0,19;9,76;9,76;10,58;10,58;11,65;11,65
19028;Poste ;21;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;26;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;FSU;99;0,27;0,03;8,82;0,19;9,76;9,76;10,58;10,58;11,65;11,65
19031;Poste ;21;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;26;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;RTI Sailpost-Snem;8;0,27;0,03;7,50;0,15;8,30;8,30;9,00;9,00;9,91;9,91
19032;Poste ;21;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;26;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;RTI Sailpost-Snem;8;0,27;0,03;7,50;0,15;8,30;8,30;9,00;9,00;9,91;9,91
19033;Poste ;21;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;26;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;RTI Sailpost-Snem;8;0,27;0,03;7,50;0,15;8,30;8,30;9,00;9,00;9,91;9,91
19034;Poste ;21;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;26;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;RTI Sailpost-Snem;8;0,27;0,03;7,50;0,15;8,30;8,30;9,00;9,00;9,91;9,91
19037;Poste ;21;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;26;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;RTI Sailpost-Snem;8;0,27;0,03;7,50;0,15;8,30;8,30;9,00;9,00;9,91;9,91
19038;Poste ;21;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;26;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;RTI Sailpost-Snem;8;0,27;0,03;7,50;0,15;8,30;8,30;9,00;9,00;9,91;9,91
19121;Poste ;21;0,09;0,03;2,13;0,02;2,58;2,92;3,31;3,65;4,30;5,12;Poste ;26;0,27;0,03;3,20;0,07;3,65;3,99;4,38;4,72;5,37;6,19;RTI Sailpost-Snem;8;0,27;0,03;7,50;0,15;8,30;8,30;9,00;9,00;9,91;9,91
19122;Poste ;21;0,09;0,03;2,13;0,02;2,58;2,92;3,31;3,65;4,30;5,12;Poste ;26;0,27;0,03;3,20;0,07;3,65;3,99;4,38;4,72;5,37;6,19;RTI Sailpost-Snem;8;0,27;0,03;7,50;0,15;8,30;8,30;9,00;9,00;9,91;9,91
19123;Poste ;21;0,09;0,03;2,13;0,02;2,58;2,92;3,31;3,65;4,30;5,12;Poste ;26;0,27;0,03;3,20;0,07;3,65;3,99;4,38;4,72;5,37;6,19;RTI Sailpost-Snem;8;0,27;0,03;7,50;0,15;8,30;8,30;9,00;9,00;9,91;9,91
19124;Poste ;21;0,09;0,03;2,13;0,02;2,58;2,92;3,31;3,65;4,30;5,12;Poste ;26;0,27;0,03;3,20;0,07;3,65;3,99;4,38;4,72;5,37;6,19;RTI Sailpost-Snem;8;0,27;0,03;7,50;0,15;8,30;8,30;9,00;9,00;9,91;9,91
19125;Poste ;21;0,09;0,03;2,13;0,02;2,58;2,92;3,31;3,65;4,30;5,12;Poste ;26;0,27;0,03;3,20;0,07;3,65;3,99;4,38;4,72;5,37;6,19;RTI Sailpost-Snem;8;0,27;0,03;7,50;0,15;8,30;8,30;9,00;9,00;9,91;9,91
19126;Poste ;21;0,09;0,03;2,13;0,02;2,58;2,92;3,31;3,65;4,30;5,12;Poste ;26;0,27;0,03;3,20;0,07;3,65;3,99;4,38;4,72;5,37;6,19;RTI Sailpost-Snem;8;0,27;0,03;7,50;0,15;8,30;8,30;9,00;9,00;9,91;9,91
19131;Poste ;21;0,09;0,03;2,13;0,02;2,58;2,92;3,31;3,65;4,30;5,12;Poste ;26;0,27;0,03;3,20;0,07;3,65;3,99;4,38;4,72;5,37;6,19;RTI Sailpost-Snem;8;0,27;0,03;7,50;0,15;8,30;8,30;9,00;9,00;9,91;9,91
19132;Poste ;21;0,09;0,03;2,13;0,02;2,58;2,92;3,31;3,65;4,30;5,12;Poste ;26;0,27;0,03;3,20;0,07;3,65;3,99;4,38;4,72;5,37;6,19;RTI Sailpost-Snem;8;0,27;0,03;7,50;0,15;8,30;8,30;9,00;9,00;9,91;9,91
19133;Poste ;21;0,09;0,03;2,13;0,02;2,58;2,92;3,31;3,65;4,30;5,12;Poste ;26;0,27;0,03;3,20;0,07;3,65;3,99;4,38;4,72;5,37;6,19;RTI Sailpost-Snem;8;0,27;0,03;7,50;0,15;8,30;8,30;9,00;9,00;9,91;9,91
19134;Poste ;21;0,09;0,03;2,13;0,02;2,58;2,92;3,31;3,65;4,30;5,12;Poste ;26;0,27;0,03;3,20;0,07;3,65;3,99;4,38;4,72;5,37;6,19;RTI Sailpost-Snem;8;0,27;0,03;7,50;0,15;8,30;8,30;9,00;9,00;9,91;9,91
19135;Poste ;21;0,09;0,03;2,13;0,02;2,58;2,92;3,31;3,65;4,30;5,12;Poste ;26;0,27;0,03;3,20;0,07;3,65;3,99;4,38;4,72;5,37;6,19;RTI Sailpost-Snem;8;0,27;0,03;7,50;0,15;8,30;8,30;9,00;9,00;9,91;9,91
19136;Poste ;21;0,09;0,03;2,13;0,02;2,58;2,92;3,31;3,65;4,30;5,12;Poste ;26;0,27;0,03;3,20;0,07;3,65;3,99;4,38;4,72;5,37;6,19;RTI Sailpost-Snem;8;0,27;0,03;7,50;0,15;8,30;8,30;9,00;9,00;9,91;9,91
19137;Poste ;21;0,09;0,03;2,13;0,02;2,58;2,92;3,31;3,65;4,30;5,12;Poste ;26;0,27;0,03;3,20;0,07;3,65;3,99;4,38;4,72;5,37;6,19;RTI Sailpost-Snem;8;0,27;0,03;7,50;0,15;8,30;8,30;9,00;9,00;9,91;9,91
20001;Poste ;21;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;26;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;Poste ;2;0,27;0,03;7,05;0,13;8,51;8,51;9,21;9,21;10,12;10,12
20002;Poste ;21;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;26;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;Poste ;2;0,27;0,03;7,05;0,13;8,51;8,51;9,21;9,21;10,12;10,12
20003;Poste ;21;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;26;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;Poste ;2;0,27;0,03;7,05;0,13;8,51;8,51;9,21;9,21;10,12;10,12
20004;Poste ;21;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;26;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;Poste ;2;0,27;0,03;7,05;0,13;8,51;8,51;9,21;9,21;10,12;10,12
20005;Poste ;21;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;26;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;Poste ;2;0,27;0,03;7,05;0,13;8,51;8,51;9,21;9,21;10,12;10,12
20006;Poste ;21;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;26;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;Poste ;2;0,27;0,03;7,05;0,13;8,51;8,51;9,21;9,21;10,12;10,12
20007;Poste ;21;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;26;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;Poste ;2;0,27;0,03;7,05;0,13;8,51;8,51;9,21;9,21;10,12;10,12
20008;Poste ;21;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;26;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;Poste ;2;0,27;0,03;7,05;0,13;8,51;8,51;9,21;9,21;10,12;10,12
20009;Poste ;21;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;26;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;Poste ;2;0,27;0,03;7,05;0,13;8,51;8,51;9,21;9,21;10,12;10,12
20010;Poste ;21;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;26;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;Poste ;2;0,27;0,03;7,05;0,13;8,51;8,51;9,21;9,21;10,12;10,12
20011;Poste ;21;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;26;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;Poste ;2;0,27;0,03;7,05;0,13;8,51;8,51;9,21;9,21;10,12;10,12
20012;Poste ;21;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;26;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;Poste ;2;0,27;0,03;7,05;0,13;8,51;8,51;9,21;9,21;10,12;10,12
20013;Poste ;21;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;26;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;Poste ;2;0,27;0,03;7,05;0,13;8,51;8,51;9,21;9,21;10,12;10,12
20014;Poste ;21;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;26;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;Poste ;2;0,27;0,03;7,05;0,13;8,51;8,51;9,21;9,21;10,12;10,12
20015;Poste ;21;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;26;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;Poste ;2;0,27;0,03;7,05;0,13;8,51;8,51;9,21;9,21;10,12;10,12
20016;Poste ;21;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;26;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;Poste ;2;0,27;0,03;7,05;0,13;8,51;8,51;9,21;9,21;10,12;10,12
20017;Poste ;21;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;26;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;Poste ;2;0,27;0,03;7,05;0,13;8,51;8,51;9,21;9,21;10,12;10,12
20018;Poste ;21;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;26;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;Poste ;2;0,27;0,03;7,05;0,13;8,51;8,51;9,21;9,21;10,12;10,12
20019;Poste ;21;0,09;0,03;2,70;0,02;3,35;3,70;4,08;4,39;5,07;5,88;Poste ;26;0,27;0,03;3,77;0,07;4,42;4,77;5,15;5,46;6,14;6,95;Poste ;2;0,27;0,03;7,05;0,13;8,51;8,51;9,21;9,21;10,12;10,12
