CAP,Regione,Provincia,RS,RS_AREA,RS_lotto,RS_Recapitista,DEF_RS_Costo_Foglio_aggiuntivo,DEF_RS_20gr,DEF_RS_21-50gr,DEF_RS_51-100gr,DEF_RS_101-250gr,DEF_RS_251-350gr,DEF_RS_351-1000gr,DEF_RS_1001-2000gr,AR,AR_AREA,AR_lotto,AR_Recapitista,DEF_AR_Costo_Foglio_aggiuntivo,DEF_AR_20gr,DEF_AR_21-50gr,DEF_AR_51-100gr,DEF_AR_101-250gr,DEF_AR_251-350gr,DEF_AR_351-1000gr,DEF_AR_1001-2000gr,890,890_lotto,890_Recapista,DEF_890_Costo_Foglio_aggiuntivo,DEF_890_20gr,DEF_890_21-50gr,DEF_890_51-100gr,DEF_890_101-250gr,DEF_890_251-350gr,DEF_890_351-1000gr,DEF_890_1001-2000gr,AR+Area,RS+Area,Grado Copertura
85024,Basilicata,Potenza,RS,EU,25,RTI Fulmine - Forgilu,"0,03 €","2,44 €","3,01 €","3,30 €","3,63 €","3,90 €","4,49 €","5,19 €",AR,EU,30,POST & SERVICE,"0,03 €","3,46 €","3,99 €","4,27 €","4,58 €","4,82 €","5,38 €","6,03 €",890,16,Poste ,"0,03 €","7,55 €","9,03 €","9,03 €","9,74 €","9,74 €","10,65 €","10,65 €",30EU,25EU,Completo
85025,Basilicata,Potenza,RS,EU,25,RTI Fulmine - Forgilu,"0,03 €","2,44 €","3,01 €","3,30 €","3,63 €","3,90 €","4,49 €","5,19 €",AR,EU,30,POST & SERVICE,"0,03 €","3,46 €","3,99 €","4,27 €","4,58 €","4,82 €","5,38 €","6,03 €",890,16,Poste ,"0,03 €","7,55 €","9,03 €","9,03 €","9,74 €","9,74 €","10,65 €","10,65 €",30EU,25EU,Completo
85026,Basilicata,Potenza,RS,EU,25,RTI Fulmine - Forgilu,"0,03 €","2,44 €","3,01 €","3,30 €","3,63 €","3,90 €","4,49 €","5,19 €",AR,EU,30,POST & SERVICE,"0,03 €","3,46 €","3,99 €","4,27 €","4,58 €","4,82 €","5,38 €","6,03 €",890,16,Poste ,"0,03 €","7,55 €","9,03 €","9,03 €","9,74 €","9,74 €","10,65 €","10,65 €",30EU,25EU,Completo
85027,Basilicata,Potenza,RS,EU,25,RTI Fulmine - Forgilu,"0,03 €","2,44 €","3,01 €","3,30 €","3,63 €","3,90 €","4,49 €","5,19 €",AR,EU,30,POST & SERVICE,"0,03 €","3,46 €","3,99 €","4,27 €","4,58 €","4,82 €","5,38 €","6,03 €",890,16,Poste ,"0,03 €","7,55 €","9,03 €","9,03 €","9,74 €","9,74 €","10,65 €","10,65 €",30EU,25EU,Completo
85028,Basilicata,Potenza,RS,EU,25,RTI Fulmine - Forgilu,"0,03 €","2,44 €","3,01 €","3,30 €","3,63 €","3,90 €","4,49 €","5,19 €",AR,EU,30,POST & SERVICE,"0,03 €","3,46 €","3,99 €","4,27 €","4,58 €","4,82 €","5,38 €","6,03 €",890,16,Poste ,"0,03 €","7,55 €","9,03 €","9,03 €","9,74 €","9,74 €","10,65 €","10,65 €",30EU,25EU,Completo
85029,Basilicata,Potenza,RS,EU,25,RTI Fulmine - Forgilu,"0,03 €","2,44 €","3,01 €","3,30 €","3,63 €","3,90 €","4,49 €","5,19 €",AR,EU,30,POST & SERVICE,"0,03 €","3,46 €","3,99 €","4,27 €","4,58 €","4,82 €","5,38 €","6,03 €",890,16,Poste ,"0,03 €","7,55 €","9,03 €","9,03 €","9,74 €","9,74 €","10,65 €","10,65 €",30EU,25EU,Completo
85030,Basilicata,Potenza,RS,EU,97,FSU,"0,03 €","3,02 €","3,72 €","4,10 €","4,51 €","4,84 €","5,57 €","6,44 €",AR,EU,30,POST & SERVICE,"0,03 €","3,46 €","3,99 €","4,27 €","4,58 €","4,82 €","5,38 €","6,03 €",890,16,Poste ,"0,03 €","7,55 €","9,03 €","9,03 €","9,74 €","9,74 €","10,65 €","10,65 €",30EU,97EU,Scoperto
85031,Basilicata,Potenza,RS,EU,25,RTI Fulmine - Forgilu,"0,03 €","2,44 €","3,01 €","3,30 €","3,63 €","3,90 €","4,49 €","5,19 €",AR,EU,30,POST & SERVICE,"0,03 €","3,46 €","3,99 €","4,27 €","4,58 €","4,82 €","5,38 €","6,03 €",890,16,Poste ,"0,03 €","7,55 €","9,03 €","9,03 €","9,74 €","9,74 €","10,65 €","10,65 €",30EU,25EU,Completo
85032,Basilicata,Potenza,RS,EU,25,RTI Fulmine - Forgilu,"0,03 €","2,44 €","3,01 €","3,30 €","3,63 €","3,90 €","4,49 €","5,19 €",AR,EU,30,POST & SERVICE,"0,03 €","3,46 €","3,99 €","4,27 €","4,58 €","4,82 €","5,38 €","6,03 €",890,16,Poste ,"0,03 €","7,55 €","9,03 €","9,03 €","9,74 €","9,74 €","10,65 €","10,65 €",30EU,25EU,Completo
85033,Basilicata,Potenza,RS,EU,25,RTI Fulmine - Forgilu,"0,03 €","2,44 €","3,01 €","3,30 €","3,63 €","3,90 €","4,49 €","5,19 €",AR,EU,30,POST & SERVICE,"0,03 €","3,46 €","3,99 €","4,27 €","4,58 €","4,82 €","5,38 €","6,03 €",890,16,Poste ,"0,03 €","7,55 €","9,03 €","9,03 €","9,74 €","9,74 €","10,65 €","10,65 €",30EU,25EU,Completo
85034,Basilicata,Potenza,RS,EU,25,RTI Fulmine - Forgilu,"0,03 €","2,44 €","3,01 €","3,30 €","3,63 €","3,90 €","4,49 €","5,19 €",AR,EU,30,POST & SERVICE,"0,03 €","3,46 €","3,99 €","4,27 €","4,58 €","4,82 €","5,38 €","6,03 €",890,16,Poste ,"0,03 €","7,55 €","9,03 €","9,03 €","9,74 €","9,74 €","10,65 €","10,65 €",30EU,25EU,Completo
85035,Basilicata,Potenza,RS,EU,25,RTI Fulmine - Forgilu,"0,03 €","2,44 €","3,01 €","3,30 €","3,63 €","3,90 €","4,49 €","5,19 €",AR,EU,30,POST & SERVICE,"0,03 €","3,46 €","3,99 €","4,27 €","4,58 €","4,82 €","5,38 €","6,03 €",890,16,Poste ,"0,03 €","7,55 €","9,03 €","9,03 €","9,74 €","9,74 €","10,65 €","10,65 €",30EU,25EU,Completo
85036,Basilicata,Potenza,RS,EU,25,RTI Fulmine - Forgilu,"0,03 €","2,44 €","3,01 €","3,30 €","3,63 €","3,90 €","4,49 €","5,19 €",AR,EU,30,POST & SERVICE,"0,03 €","3,46 €","3,99 €","4,27 €","4,58 €","4,82 €","5,38 €","6,03 €",890,16,Poste ,"0,03 €","7,55 €","9,03 €","9,03 €","9,74 €","9,74 €","10,65 €","10,65 €",30EU,25EU,Completo
85037,Basilicata,Potenza,RS,EU,25,RTI Fulmine - Forgilu,"0,03 €","2,44 €","3,01 €","3,30 €","3,63 €","3,90 €","4,49 €","5,19 €",AR,EU,30,POST & SERVICE,"0,03 €","3,46 €","3,99 €","4,27 €","4,58 €","4,82 €","5,38 €","6,03 €",890,16,Poste ,"0,03 €","7,55 €","9,03 €","9,03 €","9,74 €","9,74 €","10,65 €","10,65 €",30EU,25EU,Completo
85038,Basilicata,Potenza,RS,EU,25,RTI Fulmine - Forgilu,"0,03 €","2,44 €","3,01 €","3,30 €","3,63 €","3,90 €","4,49 €","5,19 €",AR,EU,30,POST & SERVICE,"0,03 €","3,46 €","3,99 €","4,27 €","4,58 €","4,82 €","5,38 €","6,03 €",890,16,Poste ,"0,03 €","7,55 €","9,03 €","9,03 €","9,74 €","9,74 €","10,65 €","10,65 €",30EU,25EU,Completo
85039,Basilicata,Potenza,RS,EU,25,RTI Fulmine - Forgilu,"0,03 €","2,44 €","3,01 €","3,30 €","3,63 €","3,90 €","4,49 €","5,19 €",AR,EU,30,POST & SERVICE,"0,03 €","3,46 €","3,99 €","4,27 €","4,58 €","4,82 €","5,38 €","6,03 €",890,16,Poste ,"0,03 €","7,55 €","9,03 €","9,03 €","9,74 €","9,74 €","10,65 €","10,65 €",30EU,25EU,Completo
85040,Basilicata,Potenza,RS,EU,97,FSU,"0,03 €","3,02 €","3,72 €","4,10 €","4,51 €","4,84 €","5,57 €","6,44 €",AR,EU,30,POST & SERVICE,"0,03 €","3,46 €","3,99 €","4,27 €","4,58 €","4,82 €","5,38 €","6,03 €",890,16,Poste ,"0,03 €","7,55 €","9,03 €","9,03 €","9,74 €","9,74 €","10,65 €","10,65 €",30EU,97EU,Scoperto
85042,Basilicata,Potenza,RS,EU,25,RTI Fulmine - Forgilu,"0,03 €","2,44 €","3,01 €","3,30 €","3,63 €","3,90 €","4,49 €","5,19 €",AR,EU,30,POST & SERVICE,"0,03 €","3,46 €","3,99 €","4,27 €","4,58 €","4,82 €","5,38 €","6,03 €",890,16,Poste ,"0,03 €","7,55 €","9,03 €","9,03 €","9,74 €","9,74 €","10,65 €","10,65 €",30EU,25EU,Completo
85043,Basilicata,Potenza,RS,EU,25,RTI Fulmine - Forgilu,"0,03 €","2,44 €","3,01 €","3,30 €","3,63 €","3,90 €","4,49 €","5,19 €",AR,EU,30,POST & SERVICE,"0,03 €","3,46 €","3,99 €","4,27 €","4,58 €","4,82 €","5,38 €","6,03 €",890,16,Poste ,"0,03 €","7,55 €","9,03 €","9,03 €","9,74 €","9,74 €","10,65 €","10,65 €",30EU,25EU,Completo
85044,Basilicata,Potenza,RS,EU,25,RTI Fulmine - Forgilu,"0,03 €","2,44 €","3,01 €","3,30 €","3,63 €","3,90 €","4,49 €","5,19 €",AR,EU,30,POST & SERVICE,"0,03 €","3,46 €","3,99 €","4,27 €","4,58 €","4,82 €","5,38 €","6,03 €",890,16,Poste ,"0,03 €","7,55 €","9,03 €","9,03 €","9,74 €","9,74 €","10,65 €","10,65 €",30EU,25EU,Completo
85046,Basilicata,Potenza,RS,EU,25,RTI Fulmine - Forgilu,"0,03 €","2,44 €","3,01 €","3,30 €","3,63 €","3,90 €","4,49 €","5,19 €",AR,EU,30,POST & SERVICE,"0,03 €","3,46 €","3,99 €","4,27 €","4,58 €","4,82 €","5,38 €","6,03 €",890,16,Poste ,"0,03 €","7,55 €","9,03 €","9,03 €","9,74 €","9,74 €","10,65 €","10,65 €",30EU,25EU,Completo
85047,Basilicata,Potenza,RS,EU,25,RTI Fulmine - Forgilu,"0,03 €","2,44 €","3,01 €","3,30 €","3,63 €","3,90 €","4,49 €","5,19 €",AR,EU,30,POST & SERVICE,"0,03 €","3,46 €","3,99 €","4,27 €","4,58 €","4,82 €","5,38 €","6,03 €",890,16,Poste ,"0,03 €","7,55 €","9,03 €","9,03 €","9,74 €","9,74 €","10,65 €","10,65 €",30EU,25EU,Completo
85048,Basilicata,Potenza,RS,EU,25,RTI Fulmine - Forgilu,"0,03 €","2,44 €","3,01 €","3,30 €","3,63 €","3,90 €","4,49 €","5,19 €",AR,EU,30,POST & SERVICE,"0,03 €","3,46 €","3,99 €","4,27 €","4,58 €","4,82 €","5,38 €","6,03 €",890,16,Poste ,"0,03 €","7,55 €","9,03 €","9,03 €","9,74 €","9,74 €","10,65 €","10,65 €",30EU,25EU,Completo
85049,Basilicata,Potenza,RS,EU,25,RTI Fulmine - Forgilu,"0,03 €","2,44 €","3,01 €","3,30 €","3,63 €","3,90 €","4,49 €","5,19 €",AR,EU,30,POST & SERVICE,"0,03 €","3,46 €","3,99 €","4,27 €","4,58 €","4,82 €","5,38 €","6,03 €",890,16,Poste ,"0,03 €","7,55 €","9,03 €","9,03 €","9,74 €","9,74 €","10,65 €","10,65 €",30EU,25EU,Completo
85050,Basilicata,Potenza,RS,EU,97,FSU,"0,03 €","3,02 €","3,72 €","4,10 €","4,51 €","4,84 €","5,57 €","6,44 €",AR,EU,30,POST & SERVICE,"0,03 €","3,46 €","3,99 €","4,27 €","4,58 €","4,82 €","5,38 €","6,03 €",890,16,Poste ,"0,03 €","7,55 €","9,03 €","9,03 €","9,74 €","9,74 €","10,65 €","10,65 €",30EU,97EU,Scoperto
85051,Basilicata,Potenza,RS,EU,25,RTI Fulmine - Forgilu,"0,03 €","2,44 €","3,01 €","3,30 €","3,63 €","3,90 €","4,49 €","5,19 €",AR,EU,30,POST & SERVICE,"0,03 €","3,46 €","3,99 €","4,27 €","4,58 €","4,82 €","5,38 €","6,03 €",890,16,Poste ,"0,03 €","7,55 €","9,03 €","9,03 €","9,74 €","9,74 €","10,65 €","10,65 €",30EU,25EU,Completo
85052,Basilicata,Potenza,RS,EU,25,RTI Fulmine - Forgilu,"0,03 €","2,44 €","3,01 €","3,30 €","3,63 €","3,90 €","4,49 €","5,19 €",AR,EU,30,POST & SERVICE,"0,03 €","3,46 €","3,99 €","4,27 €","4,58 €","4,82 €","5,38 €","6,03 €",890,16,Poste ,"0,03 €","7,55 €","9,03 €","9,03 €","9,74 €","9,74 €","10,65 €","10,65 €",30EU,25EU,Completo
85053,Basilicata,Potenza,RS,EU,25,RTI Fulmine - Forgilu,"0,03 €","2,44 €","3,01 €","3,30 €","3,63 €","3,90 €","4,49 €","5,19 €",AR,EU,30,POST & SERVICE,"0,03 €","3,46 €","3,99 €","4,27 €","4,58 €","4,82 €","5,38 €","6,03 €",890,16,Poste ,"0,03 €","7,55 €","9,03 €","9,03 €","9,74 €","9,74 €","10,65 €","10,65 €",30EU,25EU,Completo
85054,Basilicata,Potenza,RS,EU,25,RTI Fulmine - Forgilu,"0,03 €","2,44 €","3,01 €","3,30 €","3,63 €","3,90 €","4,49 €","5,19 €",AR,EU,30,POST & SERVICE,"0,03 €","3,46 €","3,99 €","4,27 €","4,58 €","4,82 €","5,38 €","6,03 €",890,16,Poste ,"0,03 €","7,55 €","9,03 €","9,03 €","9,74 €","9,74 €","10,65 €","10,65 €",30EU,25EU,Completo
85055,Basilicata,Potenza,RS,EU,25,RTI Fulmine - Forgilu,"0,03 €","2,44 €","3,01 €","3,30 €","3,63 €","3,90 €","4,49 €","5,19 €",AR,EU,30,POST & SERVICE,"0,03 €","3,46 €","3,99 €","4,27 €","4,58 €","4,82 €","5,38 €","6,03 €",890,16,Poste ,"0,03 €","7,55 €","9,03 €","9,03 €","9,74 €","9,74 €","10,65 €","10,65 €",30EU,25EU,Completo
85056,Basilicata,Potenza,RS,EU,25,RTI Fulmine - Forgilu,"0,03 €","2,44 €","3,01 €","3,30 €","3,63 €","3,90 €","4,49 €","5,19 €",AR,EU,30,POST & SERVICE,"0,03 €","3,46 €","3,99 €","4,27 €","4,58 €","4,82 €","5,38 €","6,03 €",890,16,Poste ,"0,03 €","7,55 €","9,03 €","9,03 €","9,74 €","9,74 €","10,65 €","10,65 €",30EU,25EU,Completo
85057,Basilicata,Potenza,RS,EU,25,RTI Fulmine - Forgilu,"0,03 €","2,44 €","3,01 €","3,30 €","3,63 €","3,90 €","4,49 €","5,19 €",AR,EU,30,POST & SERVICE,"0,03 €","3,46 €","3,99 €","4,27 €","4,58 €","4,82 €","5,38 €","6,03 €",890,16,Poste ,"0,03 €","7,55 €","9,03 €","9,03 €","9,74 €","9,74 €","10,65 €","10,65 €",30EU,25EU,Completo
85058,Basilicata,Potenza,RS,EU,25,RTI Fulmine - Forgilu,"0,03 €","2,44 €","3,01 €","3,30 €","3,63 €","3,90 €","4,49 €","5,19 €",AR,EU,30,POST & SERVICE,"0,03 €","3,46 €","3,99 €","4,27 €","4,58 €","4,82 €","5,38 €","6,03 €",890,16,Poste ,"0,03 €","7,55 €","9,03 €","9,03 €","9,74 €","9,74 €","10,65 €","10,65 €",30EU,25EU,Completo
85059,Basilicata,Potenza,RS,EU,25,RTI Fulmine - Forgilu,"0,03 €","2,44 €","3,01 €","3,30 €","3,63 €","3,90 €","4,49 €","5,19 €",AR,EU,30,POST & SERVICE,"0,03 €","3,46 €","3,99 €","4,27 €","4,58 €","4,82 €","5,38 €","6,03 €",890,16,Poste ,"0,03 €","7,55 €","9,03 €","9,03 €","9,74 €","9,74 €","10,65 €","10,65 €",30EU,25EU,Completo
85100,Basilicata,Potenza,RS,CP,25,RTI Fulmine - Forgilu,"0,03 €","1,95 €","2,34 €","2,63 €","2,96 €","3,26 €","3,81 €","4,52 €",AR,CP,30,POST & SERVICE,"0,03 €","3,03 €","3,40 €","3,68 €","3,99 €","4,28 €","4,81 €","5,48 €",890,16,Poste ,"0,03 €","7,55 €","9,03 €","9,03 €","9,74 €","9,74 €","10,65 €","10,65 €",30CP,25CP,Completo
86010,Molise,Campobasso,RS,EU,97,FSU,"0,03 €","3,02 €","3,72 €","4,10 €","4,51 €","4,84 €","5,57 €","6,44 €",AR,EU,30,POST & SERVICE,"0,03 €","3,46 €","3,99 €","4,27 €","4,58 €","4,82 €","5,38 €","6,03 €",890,14,POST & SERVICE,"0,03 €","8,47 €","9,91 €","9,91 €","10,71 €","10,71 €","11,75 €","11,75 €",30EU,97EU,Scoperto
86011,Molise,Campobasso,RS,EU,25,RTI Fulmine - Forgilu,"0,03 €","2,44 €","3,01 €","3,30 €","3,63 €","3,90 €","4,49 €","5,19 €",AR,EU,30,POST & SERVICE,"0,03 €","3,46 €","3,99 €","4,27 €","4,58 €","4,82 €","5,38 €","6,03 €",890,14,POST & SERVICE,"0,03 €","8,47 €","9,91 €","9,91 €","10,71 €","10,71 €","11,75 €","11,75 €",30EU,25EU,Completo
86012,Molise,Campobasso,RS,EU,25,RTI Fulmine - Forgilu,"0,03 €","2,44 €","3,01 €","3,30 €","3,63 €","3,90 €","4,49 €","5,19 €",AR,EU,30,POST & SERVICE,"0,03 €","3,46 €","3,99 €","4,27 €","4,58 €","4,82 €","5,38 €","6,03 €",890,14,POST & SERVICE,"0,03 €","8,47 €","9,91 €","9,91 €","10,71 €","10,71 €","11,75 €","11,75 €",30EU,25EU,Completo
86013,Molise,Campobasso,RS,EU,25,RTI Fulmine - Forgilu,"0,03 €","2,44 €","3,01 €","3,30 €","3,63 €","3,90 €","4,49 €","5,19 €",AR,EU,30,POST & SERVICE,"0,03 €","3,46 €","3,99 €","4,27 €","4,58 €","4,82 €","5,38 €","6,03 €",890,14,POST & SERVICE,"0,03 €","8,47 €","9,91 €","9,91 €","10,71 €","10,71 €","11,75 €","11,75 €",30EU,25EU,Completo
86014,Molise,Campobasso,RS,EU,25,RTI Fulmine - Forgilu,"0,03 €","2,44 €","3,01 €","3,30 €","3,63 €","3,90 €","4,49 €","5,19 €",AR,EU,30,POST & SERVICE,"0,03 €","3,46 €","3,99 €","4,27 €","4,58 €","4,82 €","5,38 €","6,03 €",890,14,POST & SERVICE,"0,03 €","8,47 €","9,91 €","9,91 €","10,71 €","10,71 €","11,75 €","11,75 €",30EU,25EU,Completo
86015,Molise,Campobasso,RS,EU,25,RTI Fulmine - Forgilu,"0,03 €","2,44 €","3,01 €","3,30 €","3,63 €","3,90 €","4,49 €","5,19 €",AR,EU,30,POST & SERVICE,"0,03 €","3,46 €","3,99 €","4,27 €","4,58 €","4,82 €","5,38 €","6,03 €",890,14,POST & SERVICE,"0,03 €","8,47 €","9,91 €","9,91 €","10,71 €","10,71 €","11,75 €","11,75 €",30EU,25EU,Completo
86016,Molise,Campobasso,RS,EU,25,RTI Fulmine - Forgilu,"0,03 €","2,44 €","3,01 €","3,30 €","3,63 €","3,90 €","4,49 €","5,19 €",AR,EU,30,POST & SERVICE,"0,03 €","3,46 €","3,99 €","4,27 €","4,58 €","4,82 €","5,38 €","6,03 €",890,14,POST & SERVICE,"0,03 €","8,47 €","9,91 €","9,91 €","10,71 €","10,71 €","11,75 €","11,75 €",30EU,25EU,Completo
86017,Molise,Campobasso,RS,EU,25,RTI Fulmine - Forgilu,"0,03 €","2,44 €","3,01 €","3,30 €","3,63 €","3,90 €","4,49 €","5,19 €",AR,EU,30,POST & SERVICE,"0,03 €","3,46 €","3,99 €","4,27 €","4,58 €","4,82 €","5,38 €","6,03 €",890,14,POST & SERVICE,"0,03 €","8,47 €","9,91 €","9,91 €","10,71 €","10,71 €","11,75 €","11,75 €",30EU,25EU,Completo
86018,Molise,Campobasso,RS,EU,25,RTI Fulmine - Forgilu,"0,03 €","2,44 €","3,01 €","3,30 €","3,63 €","3,90 €","4,49 €","5,19 €",AR,EU,30,POST & SERVICE,"0,03 €","3,46 €","3,99 €","4,27 €","4,58 €","4,82 €","5,38 €","6,03 €",890,14,POST & SERVICE,"0,03 €","8,47 €","9,91 €","9,91 €","10,71 €","10,71 €","11,75 €","11,75 €",30EU,25EU,Completo
86019,Molise,Campobasso,RS,EU,25,RTI Fulmine - Forgilu,"0,03 €","2,44 €","3,01 €","3,30 €","3,63 €","3,90 €","4,49 €","5,19 €",AR,EU,30,POST & SERVICE,"0,03 €","3,46 €","3,99 €","4,27 €","4,58 €","4,82 €","5,38 €","6,03 €",890,14,POST & SERVICE,"0,03 €","8,47 €","9,91 €","9,91 €","10,71 €","10,71 €","11,75 €","11,75 €",30EU,25EU,Completo
86020,Molise,Campobasso,RS,EU,97,FSU,"0,03 €","3,02 €","3,72 €","4,10 €","4,51 €","4,84 €","5,57 €","6,44 €",AR,EU,30,POST & SERVICE,"0,03 €","3,46 €","3,99 €","4,27 €","4,58 €","4,82 €","5,38 €","6,03 €",890,14,POST & SERVICE,"0,03 €","8,47 €","9,91 €","9,91 €","10,71 €","10,71 €","11,75 €","11,75 €",30EU,97EU,Scoperto
86021,Molise,Campobasso,RS,EU,25,RTI Fulmine - Forgilu,"0,03 €","2,44 €","3,01 €","3,30 €","3,63 €","3,90 €","4,49 €","5,19 €",AR,EU,30,POST & SERVICE,"0,03 €","3,46 €","3,99 €","4,27 €","4,58 €","4,82 €","5,38 €","6,03 €",890,14,POST & SERVICE,"0,03 €","8,47 €","9,91 €","9,91 €","10,71 €","10,71 €","11,75 €","11,75 €",30EU,25EU,Completo
86022,Molise,Campobasso,RS,EU,25,RTI Fulmine - Forgilu,"0,03 €","2,44 €","3,01 €","3,30 €","3,63 €","3,90 €","4,49 €","5,19 €",AR,EU,30,POST & SERVICE,"0,03 €","3,46 €","3,99 €","4,27 €","4,58 €","4,82 €","5,38 €","6,03 €",890,14,POST & SERVICE,"0,03 €","8,47 €","9,91 €","9,91 €","10,71 €","10,71 €","11,75 €","11,75 €",30EU,25EU,Completo
86023,Molise,Campobasso,RS,EU,25,RTI Fulmine - Forgilu,"0,03 €","2,44 €","3,01 €","3,30 €","3,63 €","3,90 €","4,49 €","5,19 €",AR,EU,30,POST & SERVICE,"0,03 €","3,46 €","3,99 €","4,27 €","4,58 €","4,82 €","5,38 €","6,03 €",890,14,POST & SERVICE,"0,03 €","8,47 €","9,91 €","9,91 €","10,71 €","10,71 €","11,75 €","11,75 €",30EU,25EU,Completo
86024,Molise,Campobasso,RS,EU,25,RTI Fulmine - Forgilu,"0,03 €","2,44 €","3,01 €","3,30 €","3,63 €","3,90 €","4,49 €","5,19 €",AR,EU,30,POST & SERVICE,"0,03 €","3,46 €","3,99 €","4,27 €","4,58 €","4,82 €","5,38 €","6,03 €",890,14,POST & SERVICE,"0,03 €","8,47 €","9,91 €","9,91 €","10,71 €","10,71 €","11,75 €","11,75 €",30EU,25EU,Completo
86025,Molise,Campobasso,RS,EU,25,RTI Fulmine - Forgilu,"0,03 €","2,44 €","3,01 €","3,30 €","3,63 €","3,90 €","4,49 €","5,19 €",AR,EU,30,POST & SERVICE,"0,03 €","3,46 €","3,99 €","4,27 €","4,58 €","4,82 €","5,38 €","6,03 €",890,14,POST & SERVICE,"0,03 €","8,47 €","9,91 €","9,91 €","10,71 €","10,71 €","11,75 €","11,75 €",30EU,25EU,Completo
86026,Molise,Campobasso,RS,EU,97,FSU,"0,03 €","3,02 €","3,72 €","4,10 €","4,51 €","4,84 €","5,57 €","6,44 €",AR,EU,30,POST & SERVICE,"0,03 €","3,46 €","3,99 €","4,27 €","4,58 €","4,82 €","5,38 €","6,03 €",890,14,POST & SERVICE,"0,03 €","8,47 €","9,91 €","9,91 €","10,71 €","10,71 €","11,75 €","11,75 €",30EU,97EU,Scoperto
86027,Molise,Campobasso,RS,EU,25,RTI Fulmine - Forgilu,"0,03 €","2,44 €","3,01 €","3,30 €","3,63 €","3,90 €","4,49 €","5,19 €",AR,EU,30,POST & SERVICE,"0,03 €","3,46 €","3,99 €","4,27 €","4,58 €","4,82 €","5,38 €","6,03 €",890,14,POST & SERVICE,"0,03 €","8,47 €","9,91 €","9,91 €","10,71 €","10,71 €","11,75 €","11,75 €",30EU,25EU,Completo
86028,Molise,Campobasso,RS,EU,25,RTI Fulmine - Forgilu,"0,03 €","2,44 €","3,01 €","3,30 €","3,63 €","3,90 €","4,49 €","5,19 €",AR,EU,30,POST & SERVICE,"0,03 €","3,46 €","3,99 €","4,27 €","4,58 €","4,82 €","5,38 €","6,03 €",890,14,POST & SERVICE,"0,03 €","8,47 €","9,91 €","9,91 €","10,71 €","10,71 €","11,75 €","11,75 €",30EU,25EU,Completo
86029,Molise,Campobasso,RS,EU,25,RTI Fulmine - Forgilu,"0,03 €","2,44 €","3,01 €","3,30 €","3,63 €","3,90 €","4,49 €","5,19 €",AR,EU,30,POST & SERVICE,"0,03 €","3,46 €","3,99 €","4,27 €","4,58 €","4,82 €","5,38 €","6,03 €",890,14,POST & SERVICE,"0,03 €","8,47 €","9,91 €","9,91 €","10,71 €","10,71 €","11,75 €","11,75 €",30EU,25EU,Completo
86030,Molise,Campobasso,RS,EU,97,FSU,"0,03 €","3,02 €","3,72 €","4,10 €","4,51 €","4,84 €","5,57 €","6,44 €",AR,EU,30,POST & SERVICE,"0,03 €","3,46 €","3,99 €","4,27 €","4,58 €","4,82 €","5,38 €","6,03 €",890,14,POST & SERVICE,"0,03 €","8,47 €","9,91 €","9,91 €","10,71 €","10,71 €","11,75 €","11,75 €",30EU,97EU,Scoperto
86031,Molise,Campobasso,RS,EU,25,RTI Fulmine - Forgilu,"0,03 €","2,44 €","3,01 €","3,30 €","3,63 €","3,90 €","4,49 €","5,19 €",AR,EU,30,POST & SERVICE,"0,03 €","3,46 €","3,99 €","4,27 €","4,58 €","4,82 €","5,38 €","6,03 €",890,14,POST & SERVICE,"0,03 €","8,47 €","9,91 €","9,91 €","10,71 €","10,71 €","11,75 €","11,75 €",30EU,25EU,Completo
86032,Molise,Campobasso,RS,EU,25,RTI Fulmine - Forgilu,"0,03 €","2,44 €","3,01 €","3,30 €","3,63 €","3,90 €","4,49 €","5,19 €",AR,EU,30,POST & SERVICE,"0,03 €","3,46 €","3,99 €","4,27 €","4,58 €","4,82 €","5,38 €","6,03 €",890,14,POST & SERVICE,"0,03 €","8,47 €","9,91 €","9,91 €","10,71 €","10,71 €","11,75 €","11,75 €",30EU,25EU,Completo
86033,Molise,Campobasso,RS,EU,25,RTI Fulmine - Forgilu,"0,03 €","2,44 €","3,01 €","3,30 €","3,63 €","3,90 €","4,49 €","5,19 €",AR,EU,30,POST & SERVICE,"0,03 €","3,46 €","3,99 €","4,27 €","4,58 €","4,82 €","5,38 €","6,03 €",890,14,POST & SERVICE,"0,03 €","8,47 €","9,91 €","9,91 €","10,71 €","10,71 €","11,75 €","11,75 €",30EU,25EU,Completo
